,_id,name,followers,genres,popularity
157,7gP3bB2nilZXLfPHJhMdvc,Foster The People,1738023,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'pop']",72
158,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,2661731,"['emo', 'pop punk']",79
159,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,151918,"['contemporary country', 'country', 'country christmas', 'country road', 'modern country rock', 'neo mellow', 'pop rock']",68
160,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,191169,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",65
161,0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,65192,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",66
162,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,171015,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop rock']",68
163,78YqeIji3mgAS2K1Maca6x,Dylan Scott,40614,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']",61
164,0q2lY1ZzFckzciuoMtUvck,Canaan Smith,44458,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']",60
165,1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,183006,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",65
166,6pBNfggcZZDCmb0p92OnGn,Chase Rice,143738,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",64
167,3vHV92ecrylnUHDM4d2MtC,Tyler Farr,107715,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']",58
168,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,138003,"['contemporary country', 'country road', 'modern country rock', 'redneck']",66
169,4BYxqVkZyFjtik7crYLg5Q,Chris Young,417735,"['contemporary country', 'country', 'country road', 'modern country rock']",69
170,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,381537,"['contemporary country', 'country', 'country road', 'modern country rock', 'pop rock', 'redneck']",65
171,4DZGvSv2oMkBUnPz67E6z6,David Nail,86242,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'neo mellow', 'pop rock']",61
172,56x8mYvS3cyDGAi8N2FxbB,Randy Houser,133706,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",63
173,0czrRMrpOxgJbuC5YD2jlv,The Showdown,6007,"['christian hardcore', 'christian metal', 'christian rock', 'melodic metalcore', 'metalcore']",33
174,7voCqDg5xgF1LZFrmbPS7w,Haste The Day,38020,"['christian christmas', 'christian hardcore', 'christian metal', 'death core', 'heavy christmas', 'melodic metalcore', 'metalcore', 'punk christmas', 'screamo']",43
175,2lt0aSPzPngGw8KsfLYRyF,Becoming The Archetype,12424,"['christian christmas', 'christian hardcore', 'christian metal', 'christian punk', 'heavy christmas', 'melodic metalcore', 'metalcore', 'unblack metal']",30
176,4s407eN0H9FQyRMc1n3Spx,War Of Ages,21728,"['christian hardcore', 'christian metal', 'melodic metalcore', 'metalcore']",37
177,7toVzxZQU21OjB5PqXNvTF,Project 86,15236,"['christian alternative rock', 'christian christmas', 'christian hardcore', 'christian hip hop', 'christian metal', 'christian punk', 'christian rock', 'heavy christmas']",34
178,0nxo4nAEYNbNpA8wwNvqXY,Living Sacrifice,8537,"['christian hardcore', 'christian metal', 'christian punk', 'melodic metalcore', 'unblack metal']",27
179,0Jn8rIJ5ebXnyZh9s5bI4l,Spoken,18266,"['christian alternative rock', 'christian christmas', 'christian hardcore', 'christian metal', 'christian punk', 'christian rock', 'post-screamo']",41
180,2Tkg8omOIsTL617yXVt26e,Pillar,49567,"['alternative metal', 'ccm', 'christian alternative rock', 'christian hip hop', 'christian metal', 'christian music', 'christian rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",47
181,4D9k73VomKTnVQ6ROnt8IO,Disciple,51340,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian metal', 'christian music', 'christian rock']",47
182,6nFjP8zBYm0XpUrGMJkRuX,Sleeping Giant,17273,"['christian hardcore', 'christian metal', 'metalcore']",34
183,3W4VB8SJOmpZkWedAnvDn6,Destroy The Runner,7486,"['christian hardcore', 'christian metal', 'melodic metalcore', 'metalcore', 'screamo']",37
184,0Uj2hge2fxypJ7f4ik6lpr,Blindside,19567,"['christian alternative rock', 'christian hardcore', 'christian metal', 'christian punk', 'christian rock', 'dreamo', 'swedish alternative rock']",39
185,3xvHWAD1Bz6vvVmVMPpZJs,For Today,82662,"['christian hardcore', 'christian metal', 'death core', 'melodic metalcore', 'metalcore', 'screamo']",48
186,4nrzg6bzMCRGsdQ5eD4d19,Love and Death,16957,"['christian alternative rock', 'christian metal', 'christian rock', 'nu metal']",36
187,3HMsQNXUa0je3yG5REHkQ7,"Oh, Sleeper",35926,"['christian hardcore', 'christian metal', 'melodic metalcore', 'metalcore', 'progressive post-hardcore', 'screamo']",42
188,1GHGBOI7I9FJfvhJe7e3A0,Phinehas,19604,"['christian hardcore', 'christian metal', 'death core', 'melodic metalcore', 'metalcore', 'post-screamo', 'screamo']",40
189,1vqMfm7uSTpqRUeV1iQPPp,Still Remains,14137,"['christian hardcore', 'christian metal', 'melodic metalcore', 'metalcore', 'screamo']",32
190,2zgG1GPDvjaBgxeQaVXI14,All That Remains,222563,"['alternative metal', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'screamo']",60
191,6FFTGpuvFDztqTz4t1Hqy9,We As Human,27774,"['christian alternative rock', 'christian rock', 'hard alternative', 'post-screamo']",42
192,2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,143535,"['alternative metal', 'christian metal', 'death core', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap metal', 'rap rock', 'screamo']",54
193,1Yox196W7bzVNZI7RBaPnf,Megadeth,694526,"['album rock', 'alternative metal', 'alternative rock', 'funk rock', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal', 'thrash metal']",66
194,1IQ2e1buppatiN1bxUVkrk,Slayer,566780,"['alternative metal', 'death metal', 'groove metal', 'hard rock', 'melodic metalcore', 'metal', 'nu metal', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",63
195,3JysSUOyfVs1UQ0UaESheP,Anthrax,255549,"['album rock', 'alternative metal', 'alternative rock', 'classic rock', 'crossover thrash', 'death metal', 'funk rock', 'glam metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'power metal', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",55
196,14pVkFUHDL207LzLHtSA18,Pantera,727965,"['album rock', 'alternative metal', 'alternative rock', 'funk rock', 'groove metal', 'hard rock', 'metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock', 'wrestling']",66
197,28hJdGN1Awf7u3ifk2lVkg,Testament,148741,"['album rock', 'alternative metal', 'crossover thrash', 'death metal', 'funk rock', 'glam metal', 'groove metal', 'hard rock', 'melodic death metal', 'melodic metalcore', 'metal', 'metalcore', 'neo classical metal', 'nu metal', 'power metal', 'progressive metal', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",52
198,1DFr97A9HnbV3SKTJFu62M,Motörhead,574590,"['album rock', 'alternative metal', 'alternative rock', 'classic rock', 'groove metal', 'hard rock', 'metal', 'nwobhm', 'rock', 'speed metal', 'wrestling']",64
199,0lVlNsuGaOr9vMHCZIAKMt,Machine Head,236285,"['alternative metal', 'groove metal', 'industrial metal', 'melodic death metal', 'melodic metalcore', 'metal', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'speed metal']",58
200,6JW8wliOEwaDZ231ZY7cf4,Sepultura,289851,"['alternative metal', 'alternative rock', 'death metal', 'funk rock', 'groove metal', 'hard rock', 'industrial metal', 'latin metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'power metal', 'progressive metal', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",57
201,3WPKDlucMsXH6FC1XaclZC,Suicidal Tendencies,137453,"['alternative metal', 'crossover thrash', 'funk metal', 'funk rock', 'groove metal', 'hardcore punk', 'metal', 'nu metal', 'punk', 'rap metal', 'rap rock', 'rock', 'skate punk', 'speed metal', 'thrash metal']",51
202,6mdiAmATAx73kdxrNrnlao,Iron Maiden,1493289,"['album rock', 'classic rock', 'hard rock', 'metal', 'nwobhm', 'rock']",71
203,34c4iQ5tkaZKu6Sv28BTde,Danzig,134490,"['album rock', 'alternative metal', 'alternative rock', 'funk rock', 'groove metal', 'hard rock', 'metal', 'nu metal', 'punk', 'rap rock', 'rock', 'stoner rock', 'thrash metal']",53
204,76S65NHJHrNy4JTrXHP2BH,Exodus,95533,"['alternative metal', 'crossover thrash', 'death metal', 'groove metal', 'hard rock', 'heavy christmas', 'latin metal', 'melodic metalcore', 'metal', 'nu metal', 'power metal', 'progressive metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",47
205,0NmYchKQ8JIR9QHYJA0FRe,Overkill,73052,"['album rock', 'alternative metal', 'crossover thrash', 'death metal', 'glam metal', 'groove metal', 'hard rock', 'latin metal', 'metal', 'nwobhm', 'power metal', 'progressive metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",47
206,0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,1376157,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rock']",74
207,0W8edGiwAsv6HXF0Kyc2V9,Mercyful Fate,46588,"['album rock', 'crossover thrash', 'death metal', 'doom metal', 'groove metal', 'hard rock', 'metal', 'nwobhm', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']",42
208,71vVmHeNgCVSa5SVmfvscU,Saxon,86140,"['album rock', 'classic rock', 'glam metal', 'groove metal', 'hard rock', 'metal', 'nwobhm', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']",49
209,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,677094,"['album rock', 'alternative metal', 'alternative rock', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",66
210,05fG473iIaoy82BF1aGhL8,Slipknot,1737813,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",74
211,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,1069086,"['alternative metal', 'alternative rock', 'blues-rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",70
212,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,442731,"['alternative metal', 'alternative rock', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",64
213,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,1150807,"['indie pop', 'indietronica', 'pop', 'shimmer pop']",73
214,0YhUSm86okLWldQVwJkLlP,Bad Suns,127821,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'pop', 'shimmer pop']",65
215,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,1747244,"['dance pop', 'pop', 'post-teen pop']",76
216,4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,851813,"['pixie', 'pop punk', 'screamo']",68
217,46gyXjRIvN1NL1eCB8GBxo,All Time Low,1053894,"['pixie', 'pop', 'pop punk', 'pop rock', 'post-teen pop', 'punk christmas', 'teen pop']",72
218,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,1642190,"['emo', 'pop punk', 'punk christmas', 'screamo']",74
219,3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,970030,"['metalcore', 'pixie', 'pop emo', 'pop punk', 'screamo', 'teen pop']",66
220,6oFs3qk4VepIVFdoD4jmsy,Pvris,241713,"['emo', 'indie poptimism', 'pixie', 'pop', 'pop emo', 'pop punk', 'screamo']",59
221,5ivCbtrcD5N4rD337xIb2z,MisterWives,227664,"['folk-pop', 'indie pop', 'indie poptimism', 'indietronica', 'pop']",66
222,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,762752,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'punk blues']",73
223,4TnGh5PKbSjpYqpIdlW5nz,Monsta X,152185,"['dance pop', 'k-pop', 'korean pop']",62
224,4RnezwRV7VBJUCI1S0AE5u,Block B,106324,"['dance pop', 'k-pop', 'korean pop']",55
225,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,189095,"['dance pop', 'k-pop', 'korean pop']",62
226,5BkB3rXc0qIdUtuEnhbK0A,VIXX,125890,"['dance pop', 'k-pop', 'korean pop']",53
227,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,192858,"['dance pop', 'k-pop', 'korean pop']",63
228,6kxCoNfY6U1eP0Yc88phvk,B.A.P,106532,"['dance pop', 'k-pop', 'korean pop']",55
229,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,308354,"['dance pop', 'k-pop', 'korean pop']",65
230,2hcsKca6hCfFMwwdbFvenJ,BTOB,106043,"['dance pop', 'k-pop', 'korean pop']",54
231,0XATRDCYuuGhk0oE7C0o5G,Mamamoo,86395,"['dance pop', 'k-pop', 'korean pop']",55
232,6RKnXXyprPjhBdCvL802Ku,I.O.I,76284,"['dance pop', 'k-pop', 'korean pop']",58
233,2LjaeuGS0ubYXZfNihGp9y,UP10TION,30473,"['dance pop', 'k-pop', 'korean pop']",44
234,3cjEqqelV9zb4BYE3qDQ4O,EXO,643989,"['dance pop', 'k-pop', 'korean pop']",69
235,5DuzBeOgFwViFcv00Q5PFb,WINNER,115089,"['dance pop', 'k-pop', 'korean pop']",58
236,1bkpTEmumLC3xc7HgMsttU,INFINITE,118535,"['dance pop', 'k-pop', 'korean pop']",51
237,6nfDaffa50mKtEOwR8g4df,GOT7,148392,"['dance pop', 'k-pop']",48
238,7f4ignuCJhLXfZ9giKT7rH,NCT 127,88463,"['dance pop', 'k-pop', 'korean pop']",58
239,2hRQKC0gqlZGPrmUKbcchR,SHINee,268288,"['dance pop', 'j-pop', 'k-pop', 'korean pop']",60
240,2Pw8E6zZoeuksVWtyZPnzd,BOYFRIEND,22679,"['dance pop', 'k-pop', 'korean pop']",38
241,54gWVQFHf8IIqbjxAoOarN,AOA,109221,"['dance pop', 'k-pop', 'korean pop']",56
242,0qlWcS66ohOIi0M8JZwPft,GFriend,86122,"['dance pop', 'k-pop', 'korean pop']",57
243,6aIm51fHkokqlJn2vzNTH8,Webbie,131033,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",56
244,3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,184154,"['deep trap', 'dirty south rap', 'dwn trap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",73
245,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,31794,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",50
246,15iVAtD3s3FsQR4w1v6M0P,Chief Keef,525414,"['deep trap', 'drill', 'dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",70
247,0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,175327,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",75
248,50co4Is1HCEo8bhOyUWKpn,Young Thug,1058557,"['dwn trap', 'gangster rap', 'pop rap', 'rap', 'trap music']",86
249,5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,713077,"['crunk', 'deep trap', 'dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",73
250,5gCRApTajqwbnHHPbr2Fpi,Juicy J,623893,"['crunk', 'dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",77
251,7FBDXY8U17aasVTH3rgxbS,Bankroll Fresh,75428,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'dwn trap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",62
252,6z7xFFHxYkE9t8bwIF0Bvg,Boosie Badazz,363409,"['crunk', 'deep pop r&b', 'deep southern trap', 'deep trap', 'dirty south rap', 'dwn trap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",67
253,3Y365ZqTf6fJ4ZcRnLKPGt,Gorilla Zoe,101386,"['crunk', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",53
254,021hNAnkFIbyFyL97br6NB,Kellie Pickler,104268,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'modern country rock']",45
255,25NQNriVT2YbSW80ILRWJa,Faith Hill,182175,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'dance pop', 'neo mellow', 'pop', 'pop christmas', 'pop rock']",64
256,7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,155377,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country gospel', 'country road', 'modern country rock']",52
257,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,376417,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock', 'neo mellow', 'pop']",60
258,3P33qFNGBVXl86yQYWspFj,Martina McBride,148848,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'pop christmas']",55
259,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,673621,"['contemporary country', 'country', 'country christmas', 'country road', 'neo mellow', 'pop', 'pop rock']",70
260,1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,61023,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",65
261,0IdYRFTswLdsGwSnzOaGNF,Gretchen Wilson,83696,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'modern country rock']",50
262,0hYxQe3AK5jBPCr5MumLHD,Sugarland,247401,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'modern country rock', 'neo mellow', 'pop rock']",54
263,3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina,49290,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road']",50
264,2PaRhxWFaqCUZybJDDoNrf,Jana Kramer,128968,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock', 'neo mellow']",55
265,5RjqSn7vYk8Qb9GeLWRRhB,Gloriana,86359,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'modern country rock']",47
266,13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,710313,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",69
267,5e4Dhzv426EvQe3aDb64jL,Shania Twain,389765,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn', 'dance pop', 'europop', 'pop']",66
268,25IG9fa7cbdmCIy3OnuH57,Dixie Chicks,294828,"['contemporary country', 'country', 'country christmas', 'country dawn', 'pop rock']",65
269,3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple,280620,"['alternative rock', 'anti-folk', 'chamber pop', 'folk christmas', 'folk-pop', 'indie christmas', 'indie pop', 'indie rock', 'lilith', 'new wave pop', 'permanent wave', 'piano rock', 'pop', 'pop christmas', 'pop rock', 'singer-songwriter']",57
270,3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega,81126,"['anti-folk', 'art rock', 'folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",53
271,4Cedjq5BQL3MhapRvDpFED,Neko Case,77172,"['alternative country', 'anti-folk', 'canadian indie', 'chamber pop', 'folk', 'folk christmas', 'folk-pop', 'freak folk', 'indie christmas', 'indie folk', 'indie pop', 'indie rock', 'lilith', 'lo-fi', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'slow core', 'stomp and holler']",51
272,6cLEWhEKQl6nAvgr60M7zC,Beth Orton,46963,"['alternative pop', 'anti-folk', 'folk', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter', 'trip hop']",41
273,2LXeJdQVcFkhkWydphLI74,Liz Phair,26076,"['alternative pop', 'alternative rock', 'anti-folk', 'candy pop', 'folk christmas', 'folk-pop', 'indie christmas', 'indie rock', 'lilith', 'lo-fi', 'new wave pop', 'permanent wave', 'pop christmas', 'pop rock', 'power pop', 'singer-songwriter']",43
274,0K7VN4aHxHcEb7PqkfoIVA,Shawn Colvin,23161,"['ectofolk', 'folk', 'folk christmas', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop christmas', 'pop rock', 'singer-songwriter']",45
275,1KsASRNugxU85T0u6zSg32,Tori Amos,186111,"['ectofolk', 'folk christmas', 'folk-pop', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop christmas', 'pop rock', 'singer-songwriter']",54
276,73JEBdDEFeVaOLg3y0HhBD,Natalie Merchant,68905,"['folk', 'folk christmas', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop christmas', 'pop rock', 'singer-songwriter']",49
277,1L0y9srZMyh9XUnYGv37IP,'Til Tuesday,10417,"['boston rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",42
278,0fqE57gXXTTqxXlFYVNG2u,Jesca Hoop,16084,"['chamber pop', 'chamber psych', 'etherpop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'new americana', 'new weird america', 'slow core']",48
279,4W1poTLCG6XjhBUVehcaMB,Mark Eitzel,3518,"['alternative country', 'chamber pop', 'chamber psych', 'freak folk', 'garage psych', 'lo-fi', 'melancholia', 'slow core']",33
280,60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,55638,"['alternative country', 'country blues', 'country rock', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'piedmont blues', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",49
281,2jL1PBvL0gBZBPk6B38p3z,Tift Merritt,11247,"['alternative country', 'anti-folk', 'country rock', 'deep new americana', 'ectofolk', 'folk', 'folk christmas', 'folk-pop', 'lilith', 'new americana', 'outlaw country', 'progressive bluegrass', 'roots rock', 'singer-songwriter', 'stomp and holler', 'traditional folk']",44
282,0AiTwNtYX8m4uhfU7rJ8RD,Ani Difranco,74160,"['anti-folk', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",49
